artist_name,artist_mbid,artist_listeners,artist_playcount
Mahalia,5751a689-8b70-4ba0-a9e6-f8a10f4f8531,431944,7261301
BURNOUT SYNDROMES,5754236e-3ea7-4253-bdb0-d9985a7a95a3,170746,3329729
LA Priest,576136d1-4733-4d98-8292-a7a3c4cffb83,173130,1683255
Lump,57ad8124-4369-41e4-a390-32715425ba39,88880,759828
Spirit of the Beehive,57ccf9a9-69da-47e0-9630-4c9125beeb88,287727,4805712
Wilczynski,57d70926-7890-4f3d-a8af-bfbf7387daa1,102977,369537
Wasuremono,57dbad35-6ed2-46ce-8d23-e46a6ad9f42c,77726,460225
Vangelis,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,1087324,27901696
Sonny Clark,58368691-5b44-45d8-b617-47a7633f5e30,231345,1391284
Rejjie Snow,585a4449-2a50-4fc9-910d-e76b46c22718,527859,10148898
Neil Patrick Harris,587fbf06-1cc0-4ae6-91ef-afe832385b13,106761,2170680
Ariel Pink,5882e375-503f-4bd2-89b1-967e0bfcb199,557707,16491237
Angelo Badalamenti,5894dac5-0260-4175-b36e-e34680a859d6,594575,13296166
John Newman,589ef702-7f3a-4a1c-8f2c-4727005cfc0e,877897,10526964
HONNE,58b599cd-b1de-45e3-863a-3b54194a0f20,723068,17751325
¥$,58daf317-be5f-439f-a04d-0d6727f1a3b2,747099,20162341
Varsity,58f27fe8-0d3e-4768-a615-ef6a6de88a05,143114,1427793
Boris,590702b8-e5fd-43f7-9472-5f062f8e311e,483591,18501688
TESK,596a1dcf-704d-45fc-a167-93aed95a033d,173544,1081102
Lofty,596d7514-6287-4559-9d71-3cc3d3f9e85a,119680,505992
SALES,597d6d84-0316-4e7b-8649-20c576dac29f,778470,12868789
Freddie Hubbard,59ae7a1a-f454-435b-8a5a-e327e692bb5a,408990,3194741
[ocean jams],59c81cf6-62b4-4acb-b7ae-0014c69c3789,121554,796237
Metro Boomin,59db3d82-86ea-451f-881f-dffc8ec387c9,1654824,142219425
Mike Will Made-It,5a2071aa-0787-49fb-931c-fa85ba86e681,710791,7840904
Sharon Van Etten,5a2e9cd3-010a-4aae-9f83-629253284202,862997,24607531
Benny Blanco,5a6131f9-f8db-4722-b4d7-6a0c7183c590,1031457,31800242
Working Men's Club,5a6fc9a3-c864-421d-9518-702429019e2f,70601,922435
Matana Roberts,5a735385-fad3-4b3c-913c-c79aa5853f13,41948,764421
Sam Smith,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,2413175,86247676
Robyn,5a8e07d5-d932-4484-a7f7-e700793a9c94,1609801,49270232
Beth Gibbons,5adcb9d9-5ea2-428d-af46-ef626966e106,147337,1381968
Bea Miller,5b0d71ae-eb06-4be1-adbe-89d8fb73a574,808920,15500019
Tems,5b2a8faa-ffee-4706-a1a8-58f109bc8ca2,352997,6471393
Jackie McLean,5b6993ef-14af-4374-aa91-d42622b133d1,167574,1083727
Teebs,5b6b10fb-514a-4802-8bd8-11dc00e23580,399468,7770420
The 1975,5b6ebfe0-f72b-4902-bba9-74c8af0f1af0,1995217,195518721
Cakes Da Killa,5b9f4aeb-48eb-45b4-b231-c5e2a5bd77d5,82296,1027915
Glass Beams,5bb54b77-2caa-4377-bdc3-3b8c0f5e507f,126595,1233022
Lô Borges,5bddb0fa-66f7-47c8-bf00-afecab627d59,308082,5673874
J Balvin,5bdeb32d-56a5-4b6d-a768-264101fa0a0a,1207435,39386527
Tricky,5bf64d94-efd9-4334-96fd-e6197b0b02b8,1273056,34579579
Sobs,5c0d31ec-8d1a-4d60-99f0-7d44ec75f6b8,85378,1372639
Dan & Drum,5c0e4219-fcfe-4ab0-9a5b-aa31e2d7ce9d,49132,372635
Orchid Mantis,5c18b2f9-d906-4635-8260-d70df4524016,183160,1792694
Saint Motel,5c2593bc-1621-4c4d-821b-b7bb6ff213b5,898183,17305065
Penny and Sparrow,5c2704c3-6f21-4e98-95a8-c7693a96bf03,128940,1474495
Minty,5c2b27fc-f53a-4581-804b-87396710a101,28542,159697
Epektase,5c8b80bf-0dc3-479a-97c5-0b4fe582d7ee,85237,263215
Sonic Youth,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,2275403,103568864
Lingua Ignota,5d12543f-4b37-4e6f-adb1-0e38f23e04b3,157409,4761463
The Japanese House,5db88fae-df24-490e-971a-1b3fe8d373ea,818524,21406712
Kenny Chesney,5dca4d22-d6c8-4e70-8ca1-4543e43353c7,1028948,16404271
Doja Cat,5df62a88-cac9-490a-b62c-c7c88f4020f4,2476839,280020397
French Connection,5dfd4537-ed4f-459f-a538-cb5adc8bf2ac,35058,99820
Alison Goldfrapp,5e00c39c-9c65-420f-aa26-d68f414a74c6,31796,596298
Bree Runway,5e16b922-46b1-435d-a8e0-b33bf9895ab9,277167,7530631
AJJ,5e1dbdb2-87ac-41ff-9960-4a42a872327a,326469,18216560
Kero Kero Bonito,5e284bdc-3774-41dc-b5e2-b125d0349acf,737439,35868934
Carolina Deslandes,5e6e6791-0a88-44a5-8264-c6a2277f41e3,17448,296188
Benjamim,5e849cc3-0c49-437a-a6f6-6b6742b30b0f,13079,146836
SahBabii,5e934be9-8295-4215-a60f-f5f2386179a3,269957,8866584
Mild High Club,5e9adbe9-5721-4d66-88e4-0e3ff7129f1c,779125,15462865
Kodak Black,5ec1ecc6-4535-4911-a27a-e26343f4a189,1216555,63231495
Lowswimmer,5ee08d40-eff0-4b8b-b9fb-f4c3f60d20ad,25166,169467
Clap Cotton,5f0f29f4-b705-4f4d-b147-092849b8b9c4,77362,276331
Lil Ugly Mane,5f1adfe1-4d07-4141-b181-79e5d379d539,301378,21883007
Lewis Del Mar,5f2e8889-a3e1-43d9-89e5-20b470ee74eb,253019,3137647
Black Thought,5f39d33c-a167-4a63-9c44-71d27618b712,117261,1738792
Dr. Dre,5f6ab597-f57a-40da-be9e-adad48708203,3327381,66967962
Jake Paul,5f73bcde-39f8-45bc-8a0b-daa92421567d,95678,530909
Denzel Curry,5f95440d-7737-4a36-9bcf-c05337f7129b,1080890,93440339
Haustor,5fb9dd0e-1b5d-4443-9b5d-096574639ef5,32339,1109254
Mora,5fd0d57d-238a-4161-bcd4-12c22fe92556,295497,19532415
Florence + the Machine,5fee3020-513b-48c2-b1f7-4681b01db0c6,3476694,250409186
Skalp,600b7a7e-9d83-4221-b4bc-13359e5f429e,4522,19724
The Koreatown Oddity,601362ff-fc77-4600-b4da-6ccb927bccb7,94251,1362792
Art Blakey,601e7466-eaf5-4a91-9909-ffd770b7e04a,351969,2852834
Charlotte Adigéry,602d121e-b374-405d-9d06-164be173eddd,108692,1389044
Natalie Imbruglia,60530915-9371-4b16-bc31-5c4456317ae0,1539866,17809150
Lost Son,6082033b-421b-4ed9-861d-a63766480faa,152110,918200
Dweeb,6085daba-9a9c-4e7a-939e-843f1758d7a8,149116,988099
Big Punisher,609e7afd-3552-4102-9501-7611858ea320,507861,4739150
Nathan Dawe,60a5ea44-537e-4f60-867c-d7789b6d4255,291226,3178456
Hiroyuki Sawano,60d2ea34-1912-425f-bf9c-fc544e4448cd,284170,14734870
Diana Ross,60d41417-feda-4734-bbbf-7dcc30e08a83,1377326,13863492
lovelytheband,60f7b450-59dc-4be7-8b88-383fb4f66322,425461,6065225
Dire Straits,614e3804-7d34-41ba-857f-811bad7c2b7a,2797226,80794744
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,2909294,63984201
Novo Amor,61a57a2a-4c7f-4b41-8109-1070a9c32242,854425,23324971
XXXTENTACION,61af87f4-16ee-4431-8504-cc06187079fb,1918851,202893573
The Walters,61cdb045-7f89-4eb1-b3ed-35db94d9ab99,1129134,19716074
Vienna,622441ca-99cc-4f44-b742-85f0cc329749,26077,139049
Patrick Street,622b1e36-4d4e-4744-80b3-056d4484a1ae,61020,326119
Alice Gas,62770345-475e-434b-9dd8-8f335dabafe3,134400,2949283
Fluff,62803928-d62c-4b15-a776-8244334554fb,70014,305062
Bakar,62841baa-52ae-4d69-a086-75a129db03fc,832687,16471912
Broken Bells,62d364d2-550b-420e-b918-b3bd1e4a2efc,1268705,29637293
Ghetts,62ffd9ee-13a1-49ed-8721-d07fd0b2f07d,168094,1769751
North American Pharaohs,630511eb-ac4c-4196-90fd-ad64b3201a45,270,7437
Amon Tobin,630662ea-1c7d-4208-99fd-ba3afec20f0c,984906,30097798
Genesis Owusu,632258cb-4ab5-4f2d-be29-bcc641a275eb,234844,5902756
Thiago Brava,6345c3f4-0270-4946-94d7-7a4e8bf379a9,67335,468766
Snoh Aalegra,636e0fb6-f2ad-45fc-b385-4d994665e7e3,560662,13186015
Frànçois & The Atlas Mountains,63862e0f-4e06-458e-88d7-2baabbf27398,99289,904137
Chico da Tina,63879872-2e68-4586-9f30-fb5122999bbb,15236,1041667
Spencer Sutherland,638b7a60-2ff3-45c2-aaaa-a98757eae873,55755,1340198
Tame Impala,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,2993122,241472274
leavv,63cdbeb7-73b2-4752-acf9-f566d7960105,313593,2975715
Kris Wu,640846d2-5ed6-488c-b507-ed3a6ab8651f,114216,1534131
Shabazz Palaces,6462c4f6-6f69-4636-a835-02eebe81c90f,277216,6809141
Max B,646609ad-39a4-47ec-a0af-9750c30a3886,170367,1792289
The Twist Connection,64727ff5-33cb-4019-b8fd-8a3d64a0687c,594,4745
The Undercover Dream Lovers,6487f9be-6802-467a-9f17-7d0900ae5660,161290,1161281
Alan Palomo,64ba761f-f24d-4bee-a9d6-ce0378c22ae9,26509,285582
Mick Jenkins,64c4dfcc-ba2b-4036-ac01-1636ae15ebb8,435411,11397234
Los Retros,6500c69f-288d-4aef-b0f4-a89dfd9c38b9,345138,5719254
Spiritualized,65041e06-83d2-4987-ae52-c17a915fc82a,843812,21951909
Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,5805558,551685516
Fela Kuti,6514cffa-fbe0-4965-ad88-e998ead8a82a,415954,6108761
Leonard Cohen,65314b12-0e08-43fa-ba33-baaa7b874c15,1778969,65634140
left.,653a4eae-68f9-4f37-a4ea-f5a014fd9bef,18518,66765
M. Ward,655b3e5b-09e4-45dd-941c-6fa3fc12521b,960932,22426395
Daveed Diggs,6561ffe8-0c1f-452b-8501-abe229e01bc7,252172,2440068
Manse,657dc479-e86b-4f34-92a2-4c551258dc1e,56717,429612
Homeboy Sandman,65eaa552-1149-4b42-888e-6d6e4affdbff,103276,1356422
Czarface,66120159-5fe7-4cdb-8c9a-7ac68e393c6f,356380,8047043
Zheani,66253672-653e-4fa1-ada2-283b53520353,110090,3019687
Tones and I,663f33f4-8e5f-4773-93ea-493a1135de9a,717853,10086661
UNKLE,6648391e-7890-4f6c-b939-976f215195d3,1272092,35988743
The National,664c3e0e-42d8-48c1-b209-1efca19c0325,2241752,188002030
Lofty,6683bc6e-fb6d-4197-99a9-2dfa6ab4e435,119680,505992
The-Dream,66a4b9d2-d5a6-40b8-93d5-0bdd1dbb4b43,851110,7786259
Rostam,66a7117a-4b67-4a85-83bf-94491340d22d,222256,2677611
Ecco2K,66ab36ce-8f58-46fb-9284-396c2c90ecbd,441209,48634635
Myrkur,66d4b54b-77f1-4310-a45c-60972fb47ecc,144675,5295773
The Him,6715e58d-41c7-406b-9d70-7a00d7840623,154122,1239447
Terno Rei,6733a849-0e99-4a82-85ec-dc99b21f5474,197910,18740192
Engelwood,673a5327-6e92-46ed-b865-36436a9b4ee8,280153,2709151
Big Red Machine,6757d72a-3ac9-4ccb-b69b-39f691477180,444960,9326618
Ethel Cain,677e31f1-4035-463c-8ca4-41175440c919,576168,39541653
Led Zeppelin,678d88b2-87b0-403b-b63d-5da7465aecc3,3973557,252754937
Sade,67930b3e-e00b-469f-8c74-fd69f20522ec,2153727,59664749
Foo Fighters,67f66c07-6e61-4026-ade5-7e782fad3a5d,5253977,271691726
Lianne La Havas,680466d6-f05b-44f6-858d-625d1b5087f6,637498,13886935
Current Joys,680a0350-cee3-49d4-a85d-7c9f4657fb97,1032902,32225889
Devon Hendryx,680f0fa0-e465-44b0-be81-2fedb99e54a2,100627,8188202
Nobuddy,6817269f-8db1-4f25-aba4-cc9ebef63f54,41992,222767
Blu & Exile,681aefe6-c611-4c43-ae2d-726ea058fb96,189546,4805318
Guitarricadelafuente,68416724-6cc4-41ee-b81c-1ce169c00f03,51431,1477947
Wizard Death,6889007b-8d07-42fa-94cd-92e44e987929,7095,31361
Oquestrada,68914e77-a44b-4761-8859-b3af255b1421,7443,121314
Lafayette Afro Rock Band,68b22fd5-038c-4b74-8ed0-ee93b13c1d9e,109412,617600
DJ Cam Quartet,68b28a39-0966-42b8-b9e9-af6115c9fd77,85601,1046320
Bertholet,68beb483-d844-44ec-a2ad-ce069502aa62,112546,580598
Magdalena Bay,68c261d5-48c8-4ea9-9466-9fc908dc79bb,512471,20539105
Boards of Canada,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,1763484,129147189
Olivia Rodrigo,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,2083777,302406538
Japan,697e7111-5630-4c77-83f3-39821bacc61a,430618,6274104
Kasabian,69b39eab-6577-46a4-a9f5-817839092033,2718172,95605562
Floating Points,69d9c5ba-7bba-4cb7-ab32-8ccc48ad4f97,425674,9874303
The Cure,69ee3720-a7cb-4402-b48d-a02c366f2bcf,4269431,268403947
Donald Byrd,69f95e5c-4b34-4c8b-b8fe-c59f9296195a,411667,3733625
The Last Skeptik,6a1cfb8c-f21f-40fc-a7dd-0d8020a3fc6d,31137,160404
Bag Raiders,6a3d87ad-dd71-4e8f-b8dd-78b61e0e7fe6,638302,8517142
Foals,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,1874549,92936714
Vylet Pony,6a84105c-af0a-4367-8d54-e7dd6ceb19af,47862,3448086
The Voidz,6a93cb2b-d33a-42fc-a41a-542e3a887ba6,398911,11718772
Sada Baby,6aa62195-a483-4667-bd6b-8e16efd77944,169578,2532861
YG,6b1cf581-17a9-42c3-927b-d1e2797b1695,942621,16279384
Anna von Hausswolff,6bd920ac-3b7c-47e0-8f0f-c390f63f5112,171820,4188371
Janet Jackson,6be2828f-6c0d-4059-99d4-fa18acf1a296,1719583,41543867
Chloe Moriondo,6c2cd859-b792-4258-8ede-402c5dcf8b90,519870,12892085
Sunday Service Choir,6c37f6ee-172a-454a-ad74-4005535a260e,94464,1548525
Sam Cooke,6c8fd0be-d961-454c-aee0-4366a6dbc993,1499468,23858882
Geordie Greep,6ca6f49f-41f3-49ae-8403-44d07bc6f564,156418,4508878
Sudan Archives,6ce5eca0-4ad6-49e0-a5ab-e11482d85324,273936,5217612
Handbook,6d76d25e-9e89-493c-beb3-484f81a6119c,170982,1102147
M83,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,2874993,113309313
Soho,6d8b990a-f3c9-4b35-9c72-2663d6317313,140220,664135
Pat Thomas,6dd5fc2d-980f-4f5c-8988-e3f83b1a5f27,34729,163189
Chinaskee,6dd60df5-ef6c-4581-9fd2-4be869d3bf43,732,12682
Ashnikko,6dee6b6f-aa72-424c-9c8c-0d31ba5ff673,909359,34828361
Lily Allen,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,2860755,86780749
spectacular diagnostics,6e500783-dbd1-435d-b3d7-aba7e2d2ff32,33238,124642
Dogleg,6e7aea5b-de9f-4118-ae32-ddea8198864a,83434,1914958
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,586662,12741099
Robert Glasper,6e8f82ea-9e6d-4fdd-9b32-32feef13186b,379544,4224820
Valley,6e91d65a-ab21-49b7-b81d-11c53c65601a,264657,6699601
We the Kings,6ec79457-b06b-4e3b-83f9-9b26fc7a99bc,1013271,16701602
Greg Nice,6ed059c4-8472-4771-99ac-25725e55710b,25180,81685
Jessie Ware,6ed40778-8d03-4a5c-ad35-93cf814627c9,988216,44043782
Sonny Red,6eec3e1c-849c-4956-a3b6-47c36ea6310f,7020,39073
Celer,6ef3e8f1-675d-46e0-8604-2983b42bc7dc,96409,3709043
Brye,6f165e1c-1b73-4777-87ae-72047b9e1047,127234,1109046
Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,2385819,205179916
Two Door Cinema Club,6f1de078-6684-4792-820d-2ffad64c15ed,2534443,97148921
The Microphones,6f2f87e7-3ce9-4f1c-81dd-6f068a78cf26,776144,37463000
Gotye,6f6fd596-76e0-4b82-aa37-f558ac2d337b,2343453,41056123
Jazmine Sullivan,6f92929a-6381-48ac-b348-83b43b9cf646,842290,11995053
Susanna,6fa4a6f6-ecab-4620-9f23-4afbfc2ef94d,41186,474760
Lunice,6fb9bcd1-7ac8-40cc-9c4a-cba4c91e9c23,88678,747699
Anna Meredith,6fc10cdb-04ce-412c-993f-fea0f4e6b95f,81362,1000891
Miya Folick,6fcdbe21-35d4-43ca-927a-96600de78e7e,229195,2308740
Digga D,6fd50ef2-3a31-402e-bb53-3199cc6eae4a,223153,7481295
Caleborate,6fdcebe3-3e40-4c86-8f73-5149c5979efb,95501,994282
Weezer,6fe07aa5-fec0-4eca-a456-f29bff451b04,4274433,191014289
Ari Lennox,6fe9125b-bd80-4704-9084-56bc7e07e48f,434943,8536590
Kings of Leon,6ffb8ea9-2370-44d8-b678-e9237bbd347b,4282241,201020873
7&Nine,,66660,248318
Nokiaa,70216142-7595-45c3-afb7-4b6be64666d3,235251,1397082
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,2880617,110435218
Two Shell,704d24f8-257e-41a2-9816-6407993fe2c7,78738,708520
Luan Santana,70598780-d9bf-47f3-9c7e-292f8608c103,303695,15833313
dodie,70c5a8f1-5c53-4e1c-a90a-461e11e799c1,566800,18292303
Smoke City,70cd96c2-23cc-4cf5-9932-a3567c4e4d60,569015,4940882
Ariel T,70d224a0-ce0d-490b-819f-d34b18702315,56976,254904
Retro Jungle,70d28b5c-d4da-4ead-abbe-672202cad92b,68792,393859
Irma Thomas,710c7ffa-977e-4431-9f00-c8d4eddf6808,403939,3008109
Dirty Projectors,71a94ed8-03cc-459a-bd35-a081ca88a402,724916,19351985
Aso,71bce1a8-9a0c-43b7-b0b1-2c07f562ce64,283664,2866883
Chris Stapleton,71d58182-aa37-4c04-b21a-efe46ea0f221,497118,13632471
Rema,720c46ba-a0e4-4b58-aee2-3bd70c70901f,673807,10732037
Jockstrap,7230b2f8-96da-4242-8d57-2a8c1c3d71e4,218773,6266077
Conjunto Corona,72beaae4-327f-4e90-b77d-e52af1263e54,1897,69387
Bob Dylan,72c536dc-7137-4477-a521-567eeb840fa8,3362313,205709430
v.raeter,72c92e2a-5aad-4c1d-8331-102190db337a,39410,114840
Saweetie,72d424d0-c349-4164-ae3e-8e5274f97b98,871191,14971651
Kissamilé,72d7322b-a30c-4f96-ab01-fd34c0ee1e0b,15013,73143
Yussef Kamaal,72fd7688-8394-43b6-8f41-278657648a45,101794,1347337
a-ha,7364dea6-ca9a-48e3-be01-b44ad0d19897,2584844,43367408
Holly Humberstone,736c8ea9-b5c3-4c5f-8782-28e633f0c084,358650,8234115
Cloth,73de54cb-fd4e-45dc-9cb7-73145f73e0f8,16449,116382
Mike Dean,73e36439-1e9a-4925-bf2c-1d7f7885fbb0,85571,1087971
Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,6669734,375127859
OutKast,73fdb566-a9b1-494c-9f32-51768ec9fd27,3872535,98764345
PinkPantheress,7441014f-f8f5-494f-81db-ff166fbc078d,1718836,113758667
Surfaces,7442fbfa-00ad-4e3b-8f45-9d2c62786eed,684095,11456494
Vince Guaraldi Trio,744b52c8-509b-4451-abfd-a17d18d4bd1d,907782,14470141
Styn,748bec88-8853-4509-93f0-d09fc10847db,35113,135292
Future Islands,74963434-dcb6-4b14-98cc-99873b06db66,749553,26106806
Kodaline,74aab3b7-93a5-473c-a729-f975234c58b6,1171045,24014863
Klaus Badelt,74ba575f-3420-4d62-8e48-ac473d3c4282,690904,11522450
Pedro Mafama,74c76875-b680-4714-8e47-80f95c8126a8,7698,181760
Os Quatro E Meia,74f0a2bc-8809-4140-a168-d06b015090eb,10463,288599
Neil Young,75167b8b-44e4-407b-9d35-effe87b223cf,2142617,81353339
Deftones,7527f6c2-d762-4b88-b5e2-9244f1e34c46,2978994,289549214
B.I,75312d53-db94-4dc1-a08f-2fa3511cf8f2,233171,7661329
Toonorth,75324eee-3ad9-494b-815d-f2654b5a0827,198419,1741899
BADBADNOTGOOD,754294d5-d7d2-4ea2-8184-1dcaaf55a56f,820733,22070113
Yung Lean,757ed661-fbad-4e45-b1cd-a6b09f06f54a,884729,96747465
O,7583ae66-d1a8-4111-b4d3-2d644d073fa8,33741,190148
Rui Veloso,758416ad-4871-472a-ab82-fd6e1b7b6c67,38937,645698
Lauren Auder,759df5bb-4edf-40fb-bed3-17ed7312d4ff,57846,318779
David Bruno,75a5290d-cc97-4922-b36e-59ee9b371648,6535,438139
John Legend,75a72702-a5ef-4513-bca5-c5b944903546,2609795,43551755
Major Lazer,75be165a-ad83-4d12-bd28-f589a15c479f,2237424,53599853
FDLUXX,75ed93ff-42ae-420e-ac47-14158af2d404,25924,69750
The Deli,75f935c5-e913-4e50-9112-e958e78595f1,374522,3812408
Hannah Diamond,76130c0b-b177-434f-893f-46c8d819548d,172230,5211155
Adrianne Lenker,763cb144-afdb-471e-bd86-d4f5b9b58641,505881,25130041
Wavves,763cf642-45ad-42ed-a1c3-e977eaa3b260,644197,21854650
Really From,76654b90-7bfd-4423-899e-97ef9c2c5eed,70809,541236
Vieux Farka Touré,7682d624-9e0b-45b2-b7d0-d1b18b3ebd05,151344,1556010
L'Rain,76970ff5-1330-4e08-9aa2-f896109660ce,107760,1368835
Travie McCoy,76bf7aec-83f0-47a9-8964-eea180b99ac2,1015603,8025702
José Pinhal,7740af5b-ee06-4486-9ee8-d0d4df37a5ea,7578,236664
Ultimate Spinach,7741506a-d2dc-4863-85b4-3f3b8a549616,112575,1134099
Sophie,774b02d7-5056-4b0f-9d69-a82b6ae27cde,603312,25433195
Dope Lemon,77c5db7c-6d5b-49c2-9ea6-82f3efcd1da2,355224,5720839
Between Friends,77ec6c49-66f9-46ff-9179-a63511e345d8,536613,11032001
Brenky,781498c7-e303-4d14-8660-d8fb5a8d2bc4,196053,1686812
The Driver Era,782e4545-1b33-4520-98c8-8dda3779b678,358201,9340848
Sawyer,7836bebc-0477-47c8-a544-9bb2148077d0,53907,336701
Kavv,787c5f60-ba2e-4ab9-a801-c2d39a94c384,156452,910200
Remulak,7883c45d-b2e4-4907-a747-3ec0f04c1121,102773,397028
Muni,78b888e0-5fdd-4b3a-8312-71550ec0845b,39133,97552
Pell,78cba6d7-4d7a-4c02-854f-d2ff4689f409,121338,890743
Vince Staples,78e854b8-9713-4ff2-9218-6b3784893bff,1088566,56913999
Madonna,79239441-bfd5-4981-a70c-55c3f15c1287,4358884,237168342
KIDS SEE GHOSTS,793e220b-64f8-46d9-954d-e033dbcfeef4,799074,38150556
Sting,7944ed53-2a58-4035-9b93-140a71e41c34,2234227,48637164
Dark Rooms,794b7612-5cdd-4414-9697-1a202393a74c,49748,449617
The Standells,795b83a0-9315-4201-aa82-675a1699a5c6,105346,676284
Noiserv,79705997-4d5b-49e5-81ec-0b31679bacb4,28684,558313
Domenique Dumont,79730a7b-c426-4f51-bc4a-bc0b2e1c2f8f,158878,1534925
Cavetown,7999a8a1-6cbd-4453-8dd4-ebd03a10e44f,1069091,51709445
Pentatonix,79c67eb5-3851-4b28-bfe0-3adfcd6f58d7,820563,19249147
Cameron Winter,79c6b6f4-cb92-4f03-a1ef-82e7aa4eddbb,18377,355215
Masked Man,7a02782d-ab7c-426d-aa75-60eebc39ba81,162833,1028263
Alceu Valença,7a08d4fb-e5c1-4c39-a99b-1908ca2e83b4,295087,6798860
Andy Shauf,7a3809ff-b299-441b-a963-1c7bd635db78,337431,6488948
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,1007094,36469104
Ornatos Violeta,7a749f7d-2c67-4900-b4ba-1454c609ee79,42732,2171438
Antônio Carlos Jobim,7a8dbe84-f4c0-4457-bfa3-edced1f8cde0,949200,17579053
Phlocalyst,7a95a553-ba0d-4da4-a034-0c23eac9cf8f,290484,2104988
No Vacation,7abcc817-ab8a-4095-9295-83aa5c11c3a1,646730,10517758
645AR,7accdfd1-106f-48e8-9b9b-643fcc947025,118130,973171
Reptar,7aed304a-234f-4ae4-b5a4-d367b8090603,146147,1201933
Mercury Rev,7b1cf87e-c54f-4abc-893d-90245a31900d,525961,8325419
KSI,7b24231e-faa5-4838-b6a8-6a2eb2727b37,396633,12710429
The Backseat Lovers,7b46472b-adda-4a9e-a6e7-824dedff9200,654277,20796311
Novos Baianos,7b543eba-995a-4c30-a37e-f8cac424f167,361042,10817055
Souls of Mischief,7b61cf8f-c042-4bd4-b64a-25cb40f3dd50,668323,8289244
Calibro 35,7b6baeda-94ec-4475-9b09-6486a36c8e40,56950,842779
Turnstile,7b748dac-f5ce-45a7-9b95-c1d8b5b013ed,510659,27412465
Emicida,7b874216-914f-4f77-b5c4-70f6ff8052ad,290695,14819439
Anavitória,7bb68d31-2d82-4a1c-82e7-4ae3d122e5d9,331120,26558929
Ty Dolla $ign,7bd66c18-cb33-49aa-9279-140acedbdb49,1120638,19357754
Will Heard,7bdf8a8a-5512-4716-9062-d837632d1e3e,32003,198512
The Dave Brubeck Quartet,7bf711e9-4e69-4e08-b6e8-c0cb5805f1e7,888181,10708299
Luísa Sobral,7c5515b5-cad6-418d-8052-a127edb47ba0,13873,218464
Tears for Fears,7c7f9c94-dee8-4903-892b-6cf44652e2de,2858074,57072657
Allie X,7c922f2c-9d2b-4f37-a139-cddb83722ab3,649065,28058641
Loafy Building,7caa41f1-8f6b-4f18-acec-5ee67fea5dc4,178852,1526354
GoldLink,7cb6e306-a75b-48b4-be00-2c4aa6bbe3a8,898832,20102598
Vulfpeck,7d0e8067-10b9-4069-95dc-1110a0fbb877,451257,17568976
Ulver,7d209631-ccb8-4a87-8516-64abe4c22dba,489958,30193306
Parannoul,7d517c2e-ea8a-4401-935b-42f9343630c7,196523,7050330
Karate,7d942b74-f556-49c5-8987-067dc0488c90,108779,3127861
arlie,7dade9d2-5d11-43d1-91ca-40891bd55ce8,195978,2451959
Alex G,7df4c4de-3181-4a69-bd36-9d663970cebb,1210314,112383979
Alex Turner,7e1e0117-7e99-4ca4-b231-4ebd5115d7da,723706,16997335
Polo G,7e1e5648-1d6a-4248-975a-98603e781848,873406,74478361
The Tallest Man on Earth,7e35659f-f3bb-4c28-bcf5-47bd5cfa2bca,1073591,38092281
Grouper,7e571e09-887e-4544-b993-eb75e7837ec1,855147,35757660
Grimes,7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222,1972062,144885317
Big K.R.I.T.,7e966957-9b0b-4e19-b8a0-4206535d8052,663464,15965068
Miley Cyrus,7e9bd05a-117f-4cce-87bc-e011527a8b18,3810881,212990138
Harry Styles,7eb1ce54-a355-41f9-8d68-e018b096d427,2326386,287915663
Martin Jensen,7ecd398b-3278-4a7c-8ed9-7c3e786d9a02,426983,4413534
Cheap Monk,7f18a334-176e-4bed-b02f-433cf99d7a9a,56011,200438
Black Milk,7f4e8866-a462-4785-ae83-5c35adef2db3,338594,5094413
Mike Stud,7f6f5368-fcc9-4e4a-9105-d17547364340,99461,1368935
Tibeauthetraveler,7f83bbbd-037b-4539-a9dc-f8093e9d7ee5,257445,3250176
Zack Hemsey,7fa6329f-9aa6-44c9-b2fa-8a0107c20012,148436,2531208
Soft Cell,7fb50287-029d-47cc-825a-235ca28024b2,1635200,15176928
Childish Gambino,7fb57fba-a6ef-44c2-abab-2fa3bdee607e,2689761,189979167
Young the Giant,7fe96b15-5608-430e-ad25-77a01353c5d9,1487727,31633039
